LAMMPS (12 Jun 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Lattice spacing in x,y,z = 5.431 5.431 5.431
Created orthogonal box = (0 0 0) to (16.293 16.293 16.293)
  2 by 2 by 2 MPI processor grid
Created 216 atoms
  using lattice units in orthogonal box = (0 0 0) to (16.293 16.293 16.293)
  create_atoms CPU = 0.001 seconds
The scaling is : 7.14e-02.
There are 2 species.
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.7
  ghost atom cutoff = 7.7
  binsize = 3.85, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mtp, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.077 | 3.077 | 3.077 Mbytes
   Step          Temp          Press          Volume         PotEng    
     21700   1759.2502     -10722.41       4605.672      -137262.65    
     21800   1790.4569      9385.191       4502.8704     -137259.89    
     21900   1828.8621      630.76452      4554.7924     -137253.84    
     22000   2064.5591      497.39394      4551.2394     -137259.72    
     22100   2027.736       4525.6125      4547.4554     -137259.39    
     22200   1740.5267      4381.6927      4539.2065     -137253.59    
     22300   2041.2429     -857.14698      4546.6257     -137263.82    
     22400   1841.4158     -29.614037      4539.6025     -137260.41    
     22500   2035.4117      2268.6079      4539.2909     -137261.33    
     22600   1943.5887     -1232.2992      4562.5134     -137252.69    
     22700   1865.4123      1942.647       4556.9356     -137248.52    
     22800   2064.227       2717.2261      4524.2861     -137252.48    
     22900   2060.1937     -8698.5         4607.2728     -137251.79    
     23000   1867.0155      15860.132      4477.7423     -137251.31    
     23100   1878.484      -9592.9345      4624.6463     -137255.88    
     23200   2008.5304      9541.2471      4492.7912     -137258.97    
     23300   2004.3464     -7791.2624      4631.2716     -137253.28    
     23400   2233.1743      9330.034       4498.3109     -137253.68    
     23500   1888.2097     -8657.4205      4617.8628     -137244.55    
     23600   2123.18        2700.6532      4540.5951     -137252.36    
     23700   1939.5418     -4084.7632      4562.2056     -137254.46    
     23800   1891.2595     -2941.8795      4559.1779     -137255.68    
     23900   1884.1984     -2888.5324      4557.7017     -137252.7     
     24000   1971.1316      2143.1811      4563.4171     -137251.73    
     24100   2122.6091      4357.1212      4554.5588     -137253.04    
     24200   2048.5358     -4015.0119      4573.3913     -137248.66    
     24300   2135.3506     -560.28361      4594.2061     -137244.81    
     24400   2129.9853      4228.5761      4547.5503     -137241.04    
     24500   2092.7988     -2191.7053      4584.0936     -137236.6     
     24600   2372.9722     -5400.6739      4625.9549     -137235.69    
     24700   2367.0054      13863.858      4501.9315     -137241.01    
     24800   2140.0551     -10579.278      4637.5248     -137241.29    
     24900   1937.9351      8262.4259      4521.1377     -137240.41    
     25000   2057.5252     -11056.738      4651.8834     -137244.86    
     25100   2172.1863      7082.2012      4506.8968     -137244.63    
     25200   2164.3596     -168.26094      4560.9831     -137234.19    
     25300   2054.5002     -1381.0286      4524.6975     -137227.83    
     25400   1986.0822      2467.7745      4489.7691     -137220.46    
     25500   1979.2148     -1062.8782      4504.2342     -137214.03    
     25600   2185.7598     -7185.4264      4443.4364     -137213.98    
     25700   2079.2468     -1125.5552      4456.6445     -137205.26    
     25800   2249.7313      920.98289      4460.1112     -137203.46    
     25900   2140.3991     -3400.8713      4408.4737     -137194.85    
     26000   1912.7693     -6959.2901      4384.6486     -137181.12    
     26100   2093.3388      1596.6332      4223.2687     -137178.38    
     26200   2192.9666      1717.1639      4175.7372     -137172.75    
     26300   2256.0172     -660.85117      4212.048      -137168.62    
     26400   2094.5461      3373.8172      4313.1547     -137159.56    
     26500   2252.2512      9063.9064      4312.2529     -137158.18    
     26600   2265.201       1874.3099      4360.1702     -137160.07    
     26700   2117.3978      6024.6171      4313.3085     -137163.52    
     26800   2047.1091      7786.3487      4242.7102     -137163.44    
     26900   2127.8215     -8167.3825      4372.6256     -137162.01    
     27000   2393.2397      2754.5922      4297.5456     -137163.06    
     27100   2362.1383     -6761.7312      4433.4373     -137162.63    
     27200   2328.8858      3395.4847      4364.2197     -137164.54    
     27300   2164.2745     -9226.0629      4415.0383     -137165.35    
     27400   2097.1216      9847.164       4219.2068     -137168.19    
     27500   2283.0144      12932.091      4250.8211     -137165.61    
     27600   2353.0222     -11879.895      4471.2705     -137161.79    
     27700   2423.9926      7343.6163      4323.9067     -137163.12    
     27800   2238.1094     -4784.6291      4430.1997     -137163.04    
     27900   2234.4206      5124.3368      4355.5764     -137163.12    
     28000   2634.3064     -973.82999      4320.7692     -137163.98    
     28100   2583.3365      4203.0568      4268.8828     -137164.05    
     28200   2386.2014     -15697.472      4326.9929     -137163.46    
     28300   2355.8685      3809.7876      4246.7544     -137163.46    
     28400   2251.6676     -5662.943       4410.1512     -137161.89    
     28500   2531.0665      375.38763      4356.146      -137165.69    
     28600   2421.9607     -765.03374      4380.8322     -137156.71    
     28700   2549.602       14547.229      4299.5092     -137158.97    
     28800   2125.9294     -4079.7794      4430.5833     -137157.07    
     28900   2408.5211      16473.562      4268.0186     -137165.88    
     29000   2335.824      -6095.9084      4336.1288     -137162.68    
     29100   2572.0542      6003.5076      4206.0267     -137166.4     
     29200   2528.4145     -5263.466       4338.7496     -137161.17    
     29300   2577.9439      4056.817       4344.6408     -137158.31    
     29400   2554.6713     -17760.747      4468.3665     -137157.38    
     29500   2407.1161      12813.427      4252.2452     -137160.43    
     29600   2408.1552     -15165.304      4320.5371     -137166.59    
     29700   2517.0247      18572.452      4123.1253     -137168.28    
     29800   2286.3762     -7797.5613      4462.6794     -137158.55    
     29900   2337.1794      11457.341      4387.4503     -137156.01    
     30000   2598.6475      518.09683      4407.1297     -137161.46    
Loop time of 2653.3 on 8 procs for 30000 steps with 216 atoms

Performance: 0.977 ns/day, 24.568 hours/ns, 11.307 timesteps/s, 2.442 katom-step/s
99.0% CPU use with 8 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 2347       | 2411.6     | 2474.9     | 110.4 | 90.89
Neigh   | 0.070459   | 0.071587   | 0.072861   |   0.3 |  0.00
Comm    | 168.56     | 231.77     | 296.36     | 356.2 |  8.74
Output  | 0.03179    | 1.0987     | 8.5409     | 268.4 |  0.04
Modify  | 0.996      | 8.4282     | 9.6673     |  96.8 |  0.32
Other   |            | 0.3159     |            |       |  0.01

Nlocal:             27 ave          31 max          23 min
Histogram: 1 1 0 1 0 2 0 2 0 1
Nghost:        616.125 ave         638 max         594 min
Histogram: 1 0 2 1 1 0 1 0 0 2
Neighs:              0 ave           0 max           0 min
Histogram: 8 0 0 0 0 0 0 0 0 0
FullNghs:      2497.75 ave        2864 max        2093 min
Histogram: 2 0 0 0 2 1 0 0 2 1

Total # of neighbors = 19982
Ave neighs/atom = 92.509259
Neighbor list builds = 374
Dangerous builds = 0
System init for write_data ...
Total wall time: 0:44:13
