LAMMPS (12 Jun 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0.010294123 0.010294123 0.010294123) to (16.282706 16.282706 16.282706)
  2 by 2 by 2 MPI processor grid
  reading atoms ...
  216 atoms
  reading velocities ...
  216 velocities
  read_data CPU = 0.147 seconds
The scaling is : 2.85e-02.
There are 2 species.
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7.7
  ghost atom cutoff = 7.7
  binsize = 3.85, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mtp, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 3.076 | 3.077 | 3.077 Mbytes
   Step          Temp          Press          Volume         PotEng    
     33700   2507.6403     -2999.5069      4454.3098     -137158.45    
     33800   2437.7621      5611.0449      4440.5174     -137153.02    
     33900   2599.5557     -8185.5752      4435.4098     -137155.22    
     34000   2618.0086     -5794.4604      4406.0391     -137159.78    
     34100   2422.0015      2054.7451      4369.204      -137161.05    
     34200   2434.5844      474.25584      4335.6135     -137163.54    
     34300   2495.134       6227.3974      4326.0875     -137164.53    
     34400   2447.6294     -13529.15       4357.9832     -137162.82    
     34500   2388.6262      8223.1743      4354.1126     -137156.97    
     34600   2477.4501      1098.227       4360.0383     -137157.94    
     34700   2312.2603     -4655.2796      4358.6939     -137159.58    
     34800   2334.5769     -3728.3552      4337.3448     -137163.49    
     34900   2419.9764      6566.6207      4306.7676     -137161.77    
     35000   2701.6032     -80.879682      4304.6667     -137160.72    
     35100   2538.676      -2854.8022      4317.624      -137159.19    
     35200   2375.5631     -1941.3266      4331.2209     -137160.85    
     35300   2324.6516      3096.707       4337.9649     -137160.66    
     35400   2456.2799     -3036.7093      4336.5677     -137161.29    
     35500   2942.265      -2198.9967      4318.8185     -137161.93    
